Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Fiji,FJI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.910698644,2.623619632,2.684295446,3.685874382,2.560030489,2.060552674,1.055373555,2.376644619,1.469971303,0.997418149,3.021247243,2.933713555,3.084247558,2.844509415,1.979142773,1.899118535,0.622562861,1.371826004,2.847064088,2.587957206,-2.272726761,-2.904016655,2.466134348,-0.198216056,-1.713366503,-1.151250223,-3.391135512,-2.879772004,1.230019996,-7.595500905,0.035238246,2.499415767,1.673098412,1.752255013,9.253707943,5.802969589,18.98300797,13.74147731,19.27858776,10.7423906,5.671410211,5.745828492,6.981664397,5.818248591,7.779724518,4.385992315,7.943259348,7.240212896,8.400381185,5.919520958,5.400621801,9.521290332,2.079960181
Finland,FIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.158485345,0.199562471,0.250963392,0.066761285,0.14085175,0.23163905,0.182056691,0.14346423,0.093217689,0.061909033,0.052101064,0.189990219,0.001724651,0.165714758,0.257492463,0.201359905,0.551203224,0.298482234,0.48757225,0.41187074,0.574223939,-0.182278447,0.35222682,0.967925394,0.268964374,1.081088343,0.569873751,1.933680856,9.33679172,5.764867427,10.71426564,2.489487334,5.765183993,3.475260386,3.431798877,5.304331909,2.136782622,8.573025141,6.792284305,-3.481621124,4.899686359,-2.179936953,1.909129175,-1.813913579,6.377217393,7.455255506,2.128191379,6.70809996,-3.834382302,5.814078688,-0.914938442,8.051148748,3.233566104
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418448076,0.316723878,0.322695756,0.425624843,0.646688923,0.433400884,0.262522929,0.462162851,0.487748772,0.421580946,0.468106015,0.401205879,0.271047895,0.308227517,0.451867818,0.469230253,0.422034253,0.550188789,0.833285658,1.005053258,1.038724949,1.193809085,1.558332664,1.568929474,1.133236784,1.482504442,1.36838947,1.586355841,1.963825255,3.07880407,3.030746972,3.639660784,3.433472871,2.296002833,1.679938591,3.875247351,3.402534856,3.148833873,2.320491389,0.682106492,1.470195727,1.542875408,1.227596621,1.123423424,0.203254563,1.755723741,1.326491698,1.38212039,2.776578144,1.960494002,0.731611887,3.239382005,3.793503383
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.004345789,0.061451156,0.030257324,0.045745207,0.012345349,,0.010528506,0.404564144,-0.311482644,0.07544235,0.014499946,-0.001356221,-0.003360746,0.073802188,1.520673978,0.66743781,0.991765889,0.000807801,-0.091406426,0.042163977,0.049677642,0.085212142,0.38189046,0.274903588,0.113252828,0.274309524,0.66284341,0.275657451,1.181327724,0.115382748,0.13705286,0.521428395,0.878420114,0.194543891,0.331741594,1.056472877,2.15733093,2.585688367,1.644728394,1.006645122,0.488319553,1.119594432,1.543514605,0.096784496,0.211401011,-0.268407247,-0.416614288,-0.163041358
Gabon,GAB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.216181176,4.113317172,4.04173335,2.199837374,5.154719276,7.735472104,1.285966363,1.242280651,2.36646884,1.816630466,0.736562706,1.413053837,3.641180927,3.297995821,0.228119779,0.451849384,3.239161793,2.736489907,3.456790122,-0.729314862,1.234110823,-1.010365431,2.269871511,-2.597049741,-2.376692857,-3.942388495,-5.007209555,-2.15348493,2.957693764,1.918355874,5.473125244,-2.002988947,0.021754642,1.53052262,4.040694242,3.403623396,2.593100468,5.257222355,4.45376517,5.247570979,3.645404176,6.169785458,3.944723712,1.841538657,6.938647243,0.289976986,8.868153816,8.801570255,8.175989383,9.204098352,11.20835063,7.563681367,5.242054428
"Gambia, The",GMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.191218908,3.050494847,2.873535557,1.862005336,1.252661623,0.08682084,0.802204605,-0.405523523,1.224888219,5.970114779,0.11614253,0.918727007,0.124970752,-0.187398759,-0.958605821,-0.221507139,-1.071926905,0.691312137,0.441599805,4.826769823,4.453082925,1.342935613,0.885296676,1.422601163,1.301600187,0.983365191,1.256144598,1.451716277,2.820470726,6.073222091,5.55872128,5.161398089,7.406500297,3.751800607,5.772562827,5.220416881,7.798797903,6.102573651,4.532839042,2.720239113,2.406596896,2.55921827,2.910481969,4.968003252,1.871883577,5.222556473,4.703702368,4.275241643,4.896535018,3.919437912,10.46127557,12.35384515,10.79007803
Georgia,GEO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000370192,0.318209021,,,6.907808075,7.341917726,2.939258544,4.299844281,3.412732517,4.723488852,8.390361666,9.613616231,7.067750867,15.12403617,18.59930019,12.52219056,6.137325077,7.521845014,7.745084332,5.871833479,6.088179411,10.42062945,11.60440849,10.96198648,11.88464924,7.415764866,7.913234748,3.483223499,6.803097551,8.207176023
Germany,DEU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,0.441361886,0.632842207,0.527720742,0.488878354,0.140734902,0.254229652,0.158199267,0.216546108,0.196580449,-0.019633294,-0.051949291,0.060298468,0.129476547,0.081458467,0.072502817,0.113932035,0.124803611,-0.107660495,0.36980321,0.144310233,0.253701122,-0.100288836,0.023164615,0.340906851,0.465679526,0.624360056,0.842609915,1.318741891,3.919717995,12.73150359,2.926755399,2.466615193,2.614345224,-0.725154707,2.101793081,2.91996036,1.484338647,0.826503411,1.662198034,2.530762023,2.601419304,1.855413408,1.799764604,0.502227193,1.860729182,1.865906917,2.966416856,4.1997218,1.902059228,4.136109564,2.241530947,1.160447552
Ghana,GHA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,3.061354577,1.26072,0.543339254,0.477120823,0.493019313,2.521966977,-0.660372191,0.602536754,0.264745237,-0.069647793,0.350938113,0.38517409,0.403865774,0.059153001,0.045328041,0.124325459,0.074969348,0.092613941,0.096195191,0.285613182,0.251311465,0.302884126,0.350680105,2.094180161,4.278068012,1.647489067,1.730854507,1.18697924,2.237349006,3.157508776,3.329419468,1.680567013,0.955694278,1.791640939,1.56810547,1.349239866,3.045290185,5.57118877,9.466439082,9.108086691,7.849484553,8.255879713,7.982515659,5.136520578,6.139440635,6.46140124,6.205533329,5.388528138,4.44143127,5.67741655,2.678041197,3.285518752,1.996311245
Gibraltar,GIB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.380521453,0.287833879,0.325723034,0.277431633,0.264286179,0.084134136,0.979044097,1.069763065,0.966790212,1.125144795,1.182481031,0.993380518,0.798271781,0.888144855,1.009995326,0.934738694,0.835408649,1.040321991,1.189332286,0.949866222,1.026651128,1.079479843,0.984300469,0.897903178,0.841324905,0.76929615,0.72534506,0.687354356,0.049297861,0.05799968,-0.006282087,0.001468181,0.022114141,0.695797659,0.891391174,0.277754144,1.97823728,0.613705575,1.610932142,0.834961021,0.179361228,0.385938887,0.68673102,1.232807468,1.145570641,0.648464654,1.397137203,1.720904752,1.898353352,2.435843478,1.752781686,2.856728245,3.14656288
Greenland,GRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,-0.139870909,1.5851021,0,0,0,1.514721619,1.896762233,1.923958155,2.451051676,2.388982828,6.84724045,6.338483009,3.92083714,4.629317275,5.078528158,7.280580708,6.535620326,5.939836767,5.838510312,4.623176306,8.541765313,10.91832091,8.620548563,7.193118422,11.2880785,10.08424305,15.08695255,10.85166345,10.08648829,12.85058859,20.63505764,16.32403088,13.29698086,7.836536983,5.477156542,3.936816102,8.863846651,11.71668696,15.69116965,10.34781744,13.82821302,15.77396932,16.39731404,14.26200742,12.8452172,13.16195627
Guam,GUM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.544117642,1.440951229,0.75667444,1.354507183,1.499288357,2.194245591,0.28634915,1.779034695,2.095344707,1.695013424,1.405054133,1.476619176,0.884478635,0.497237547,0.401267155,0.635694422,0.951332233,2.120151366,4.207048066,0.905986176,0.623513368,0.964264266,0.901273523,1.249998103,0.502186154,0.513121288,0.490595257,3.549179704,6.941303683,5.047380675,-4.088355547,-5.088199966,-4.974498761,0.09032397,1.363175707,2.016175003,2.135875229,2.559591928,1.899522087,1.346278225,2.710307068,1.87038244,2.822562972,2.872161451,2.433021427,1.935088006,1.280458713,1.393289832,1.257900485,1.517071019,1.292375081,4.180875983,1.408734984
Guinea,GIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421013227,0.62942741,0.657636519,0.506984024,0.669728865,1.285878989,0.599460439,0.082949679,0.006207338,0.020819173,0.614479048,0.457250783,0.496324852,1.833205689,0.331913236,0.059269765,1.016880651,2.291232666,2.692920514,3.574989284,2.962071801,6.143028634,5.483489004,1.355237368,0,14.09050355,7.928206525,0.00226822,-0.840221281,0.605767937,18.82800861,5.594271746,2.975112563,0.330286822,1.243842868,1.228015392,3.134876961
Guinea-Bissau,GNB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,-0.11928166,,0.034791319,,0.194030811,,,0,0,1.653681528,1.00099917,0.62967931,0.069030437,0.413479127,0.220509219,0.827997818,0.81275398,2.576073212,1.393105561,0.182497208,0.015750083,0.380889298,4.274461213,2.134646143,0.325634875,0.189242613,0.10076211,0.848539313,0.838921716,0.360038892,1.48075592,3.019608457,2.693331474,0.763697366,2.275581086,3.087523727,2.275288631,0.669676575,1.877443931,2.735074559,1.772083031,1.206246035,1.162158577,1.366702447,4.977547125,1.466010193,1.130883384,1.343133836
Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,3.360716953,-0.865094806,0.876022026,2.670595501,0.313396879,0.161684211,1.102455748,-0.392261466,0.792774296,0.110895727,0.097519114,-0.31169556,0.9197787,0.967302453,1.025753046,0.399343044,-1.78341022,1.226762526,0.507491554,-0.542420167,1.992020504,3.540553303,39.24532674,15.31376091,19.72544728,11.97181358,8.363977607,6.941311125,6.132141946,6.621039183,9.41532519,7.863319222,6.004422604,3.512483682,3.80800361,9.310438944,4.302850067,5.580431531,5.883932944,5.180589093,5.767697226,6.685838666,6.839870644,4.812091391,5.759923042,3.217409851,3.628485801,6.894095039,24.65528599,32.76494898,23.65969314,27.82255922,29.95194401
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.845410599,0.937155458,1.091396844,1.495290343,1.404316111,0.387437628,0.885096701,0.844772967,1.026483268,1.11049417,0.939442116,0.563742058,0.48026048,0.518600641,0.245567669,0.244849209,0.207937877,0.228604924,0.386391845,0.342074781,0.258373748,-0.051819992,-0.097468915,-0.149074634,-0.129176962,0.26303505,0.141013767,0.119798171,0.288944097,0.72224312,0.194464984,0.069488638,0.091848862,0.272084819,0.096922135,0.369835648,2.10244122,0.807269739,0.285633149,0.478313236,1.50093016,0.914769184,1.137944773,1.086520458,0.653599792,0.711667592,0.74559621,2.483609156,0.64009307,0.49946421,0.172316078,0.245715287,0.194055839
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.161825726,1.012311902,0.373600708,0.723288062,-0.111164814,0.622775801,0.38946589,0.533093757,0.424571267,0.795647756,0.146163459,-0.089023086,0.323449867,0.469095834,0.416046848,0.521018777,0.528370971,0.62434161,0.818267236,0.938821097,0.883605842,1.120751033,0.962841512,0.54194173,0.749631536,0.935025979,1.743039209,2.117794834,1.555053545,3.699419137,4.869843153,4.049406976,3.656217378,4.74055554,6.676063997,6.160282772,6.572873053,7.822232813,8.650203719,3.389872002,3.834605747,5.886814182,5.83610989,5.778621139,8.628996931,6.275943284,5.281569734,4.105920467,5.993861207,3.806686709,0.99050806,2.809237853,3.410479036
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.310842893,1.328940296,1.93415678,3.378214364,1.634352984,3.755535971,1.983182441,1.741393983,2.606492458,2.876944779,2.460691941,6.642313844,3.830319594,3.825587292,3.842693267,-0.748521922,4.597188909,12.34585476,8.338914607,2.967129638,4.257278097,1.147549558,3.728180307,5.757692874,5.763814698,4.295377746,6.549143919,6.409892541,8.253737583,15.29571207,41.06494707,18.47161763,4.056447981,11.5049681,13.12493728,22.56060062,23.20081185,29.3581798,30.5707634,25.35681664,36.17460836,38.68402954,28.51443449,27.87752022,44.55069571,58.51837251,41.53183645,36.83755166,26.82552406,16.05713259,34.04975135,37.1881313,33.61274604
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207168424,3.819114425,5.855999937,2.650386603,10.34804782,7.048915981,8.80421055,6.696509727,6.897764049,5.819155704,7.551293738,5.38897593,4.874840075,4.358493869,24.28178513,16.14191779,50.38373015,47.43880082,-2.13023269,-15.71418594,7.567137656,8.396529007,-2.643342,9.260262896,-4.207287687,54.18031747,-8.478002315,-40.08634599,60.04140424,106.5942306,16.38774609,-7.885980118
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.854368932,2.954116588,0.333471409,-0.129933099,0.871177523,3.013771476,0.269543653,0.190173545,0.322474541,0.108640987,0.659486397,1.517321654,1.116438051,-0.846002175,0.478278245,0.790870842,0.213052726,0.043475753,-0.242359303,-0.483026259,-0.074252336,-0.266813585,0.122131073,-1.88944E-05,0.037471059,-0.130677741,1.122819289,1.955339834,1.811949116,0.74191672,1.719106723,1.984806471,0.986280282,2.934162509,5.463294553,18.35689104,22.19573019,31.73844956,6.659541201,0.483397738,1.868803547,7.272274387,6.942777097,2.930888509,4.291415023,6.540809928,-5.128063967,-28.3072317,-2.371280337,-2.254592491,-4.073392938,0.424008242,3.425103291
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.072826324,0.070763187,0.024893933,0.044331264,0.057241382,-0.010486395,-0.007502573,-0.029682276,0.0131755,0.03174683,0.042484827,0.047505995,0.035911504,0.002584049,0.009068728,0.04562784,0.047283784,0.076091199,0.030766412,0.085156821,0.073740021,0.02722554,0.095941949,0.197056426,0.297385909,0.59498633,0.617479352,0.86020896,0.625286204,0.472644846,0.765212649,1.056378305,1.011571805,0.605889255,0.765601405,0.88610072,2.130168425,2.073394047,3.620523235,2.651590332,1.635034094,2.002063463,1.31293453,1.516276467,1.69565959,2.092115214,1.937364122,1.507315833,1.558214838,1.78482634,2.409135936,1.419775274,1.461675015
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.588733533,3.204251722,2.305232252,3.570275713,0.705825551,4.241288511,2.005921431,0.513000573,0.811785371,0.439687122,0.248336362,0.155522389,0.249560637,0.360261288,0.261626776,0.363468003,0.322685251,0.507048517,0.683272607,0.722064256,1.029764943,1.27077228,1.387988834,1.268300646,1.19225193,2.15007984,2.724197886,2.167796852,-0.252290448,-1.332573541,-2.757439934,-1.855686193,0.074151638,-0.25425632,0.73824398,2.916114833,1.347942641,1.603010572,1.826329024,0.90391942,2.025179146,2.302984294,2.309780319,2.551356334,2.819972604,2.297616394,0.487372471,2.019489198,1.814289793,2.233362043,1.81058402,1.787862013,1.624466291
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.255096343,0.474810196,0.53167106,2.073355943,0.700078676,0.95487847,-0.149275673,0.428895129,1.165546465,0.181819434,0.085744011,0.028079794,-0.108051881,-0.050215791,0.026306914,-0.021172845,-0.053774713,-0.229557503,0.049196369,-0.016116669,-0.289993217,,,0.325601197,0.002783908,0.017631338,0.021593979,0.046524218,0.021763395,0.030742623,0.035586634,0.321660451,2.736114981,1.874034426,1.598213512,1.275850911,0.87027712,0.576707018,0.480187804,0.716484923,0.749571758,0.683036659,0.723831887,0.618931864,0.457335513,0.502188909,0.736317507,1.031378765,0.719762831,0.531641985,0.559783626,0.396828814,0.362762912
Iraq,IRQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.027732753,-0.004656762,-0.002187733,-0.127571693,-0.076670852,-0.333766349,0.007603567,0.022129101,0.001262505,0.004257406,0.002910461,0.010892843,0.005709926,-0.000574756,-0.005856614,-0.002395449,0.00194226,-0.007558011,-0.005396867,0.000592418,-0.003774776,1.884764272,0.01679695,0.077814234,-0.000751626,,-0.019111152,0.005552651,0.035833801,,-6.61646E-05,-0.018398719,-0.000990025,4.561717175,0.819047736,1.03153064,0.587963056,1.093912892,1.409951741,1.431429891,1.00796494,1.120863398,1.559615273,-0.99527921,-4.455211245,-4.541592354,-3.754985923,-2.687994284,-2.148548348,-1.316406167,-1.580276003,-1.269815442,-0.790439404
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7279353,0.490364313,0.490656897,0.695078159,0.648358918,1.66778992,1.826575593,1.211200895,2.561852133,1.837839708,1.317141352,0.984267675,1.126951264,0.816958537,0.603581449,0.769440045,0.871659713,0.950683052,0.681543405,0.491251865,1.261338653,2.734959491,2.607677255,2.056356103,1.500900491,2.086966574,3.45356359,2.448563689,9.825138434,18.41431169,25.72602624,8.825984749,22.80303313,13.83444836,-5.457373706,22.1832695,9.505558291,22.1915415,8.454492689,22.82760885,17.01043196,9.908972339,25.80434652,29.73853958,37.50059792,81.08386839,34.47077351,17.28753863,17.41993521,-11.68948803,8.115275292,15.78105919,2.804624522
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.287312382,1.22011222,1.374565499,1.447149649,3.431937802,5.915723415,1.315623118,1.265386309,2.530085398,2.105332369,3.275951246,9.07257739,4.780221994,4.658844771,2.173373171,2.930265181,3.243352395,3.438012586,3.977459271,1.924378458,3.736211795,3.721793278,4.715342808,5.711437206,4.31398063,5.591823828,4.398184742,5.308241919
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.550428379,0.440426362,0.463431742,0.383551837,0.298324849,0.283059865,0.048610213,0.438295875,0.151613403,0.105511219,0.121141548,0.261063893,0.143979154,0.269705009,0.299890293,0.23590799,-0.023892557,0.519802649,0.761482658,0.23598083,0.545262644,0.192851089,0.236224937,0.35108519,0.200920878,0.412363938,0.270410349,0.296910143,0.207870545,0.554256596,1.148796315,1.273783228,1.350232927,1.240657798,1.112663427,1.978351837,2.92351747,2.981133303,-0.394476496,0.754896991,0.464889359,1.501767646,0.00167234,0.911862937,0.787819995,0.724336604,1.366845175,0.567766927,2.115255482,1.550498698,-1.164236567,0.877417111,1.523516081
Jamaica,JAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.53966263,11.37764429,5.199593496,3.845916618,1.284144359,2.146520845,-0.020228973,-0.298486047,-1.005850639,-1.08863096,1.0338215,-0.386031958,-0.479733344,-0.51667988,0.513994869,-0.428522655,-0.166996449,1.624578067,-0.313451552,1.296272545,3.002912703,3.243869073,4.027764319,1.431965374,1.448860998,1.547695637,1.835298669,1.853562222,3.665560821,5.341475212,4.659600175,6.269897387,4.566308946,7.247963743,5.497634527,5.673333429,7.060604723,6.343185907,10.04130361,4.002857281,1.405203504,1.195993171,2.791456959,3.818982943,4.18835616,6.519007494,6.59210303,6.001999585,4.924231164,4.203305961,1.919290891,2.186444598,1.864197336
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.043273372,0.085587108,0.052010588,-0.009513873,0.041221479,0.042412527,0.018868432,0.002849122,0.00077249,0.022172536,0.024615336,0.015178024,0.03788626,0.032733741,-0.000743039,0.042656252,0.011419726,0.045623287,-0.015478027,-0.034079822,0.05668842,0.035204103,0.069224055,0.004638268,0.017771963,0.00074768,-0.000775961,0.055358119,0.061293304,0.318821542,0.215124715,0.112602474,0.27630407,0.194079344,0.153847736,0.113001254,-0.052087901,0.472322727,0.482208589,0.231146375,0.12920449,-0.013648274,0.008720202,0.204293384,0.403354543,0.118161988,0.818481615,0.381319638,0.501685482,0.780785313,1.237931782,0.688616709,1.116490156
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.071022677,0.225733725,0.570392088,1.881167372,-0.440761195,0.535594803,2.168592775,0.806117202,0.865224007,3.212033482,1.26957885,0.708531657,1.560002077,0.499617908,0.355420633,0.584626431,0.378047444,-0.031975499,0.904951524,-0.27362154,0.766783017,-0.59839699,0.045776079,0.197813412,0.223959606,4.981215814,3.918143249,1.938286347,10.79400537,3.048505142,2.486017341,5.364726714,8.209222707,15.76364614,23.53729134,15.32482626,12.4753075,9.834178745,6.22247567,5.033358727,4.894806887,5.649771687,5.912048902,4.147202292,3.892851429,4.878141332,2.201776866,1.639712631,1.739759783,1.34316062,2.337026147
Kazakhstan,KAZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4013267,5.431183866,3.104354758,4.732431909,5.405184943,5.961400568,5.201659045,9.406776109,7.492466099,12.71549033,10.50669011,8.05370034,13.01285892,4.457111444,9.39605596,11.41902975,12.603929,12.38058345,5.036306283,7.143510398,6.561648211,4.230697092,3.300631119,3.567374022,12.54662028,2.85205738,0.196995427,2.053676493,4.211999903,2.307807441,2.176295167
Kenya,KEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.860645654,0.416106402,0.298963708,0.687923112,0.788563124,0.526447707,1.334617502,1.258132183,0.64886592,1.347523788,1.086996733,0.206398341,0.202141562,0.397023839,0.173683868,0.470183996,0.452068029,0.494068896,0.004720678,0.750803543,0.665873839,0.231012731,0.077512968,2.532352574,0.103976751,0.467474589,0.902159605,0.473451703,0.188365603,0.402864561,0.872896453,0.040833358,0.210062365,0.548412532,0.286194264,0.113202069,0.196219632,2.281243174,0.266291327,0.274534231,0.392164287,3.094711034,2.44725941,1.814170373,1.202208424,0.883799936,0.627591266,1.640836904,0.832686218,0.468168547,0.423520518,0.422364158,0.34701381
Kiribati,KIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2.380952383,0,0.682608696,0.338297835,0.61372549,0.577192832,0.407142964,0.698182,0.900000117,0.852307484,-1.64057971,0.786666763,0.688159425,0.809413547,0.758241758,0.673076077,0.654205608,1.073273995,-0.433402088,0.345976928,0.743379382,1.90842573,2.32397287,0.515645322,0.869075546,-0.898775105,3.772473773,-4.251276692,-0.193021732,-1.258210403,0.454169166,1.479828567,-0.481421809,1.012259604,0.416248169,-0.58236938,-0.318686671,1.477918582,0.453132816,0.462226177
"Korea, Dem. People's Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.732914353,0.424089442,4.566289177,0.02882577,0.010233333,0.027542775,0.270880548,0.244495677,0.171245702,0.256920033,0.072020135,0.212659381,0.154291021,0.210003234,0.229000406,0.350753612,0.584150914,0.566818057,0.64787397,0.562753227,0.368992954,0.440106764,0.281724287,0.211961467,0.245157766,0.438966359,0.456039044,0.579389363,1.562406112,2.155979354,1.997537615,1.190947724,0.872877922,0.997559671,1.676098034,1.45932018,0.869896781,0.752754048,1.068183262,0.955768594,0.830430228,0.779787887,0.743001114,0.931438278,0.624700012,0.279944816,0.807125615,1.103640251,0.7060848,0.583393861,0.533043338,1.213154999,1.075083514
Kosovo,XKX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.40113365,8.037407836,9.170158874,8.441486894,4.755261561,5.515577024,2.825519165,5.453603511,3.648046054,3.994493957,4.043060115,3.608747107,5.113617009,5.322206947,8.623950778
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.904428192,0.000257706,0.000224692,0.005546512,0.000922584,0.00207938,-0.003883568,0.009407666,0.004902101,0.005171913,0.002898159,0.004828793,-0.000417108,0.000191653,-0.027787912,0.033805884,-0.081155095,-0.02825376,0.078877457,0.015053145,0.030388905,0.007266126,0.177757141,0.055352246,6.113780941,0.024649082,1.102970079,0.065169966,0.227661054,0.239920871,0.04321415,-0.319626516,0.009490933,-0.140181901,0.039961865,0.289490192,0.119445436,0.097297179,-0.004038379,1.050865144,1.130364017,2.115181042,1.650457929,0.823131278,0.298681737,0.24841488,0.266919211,0.093640209,-0.01546829,0.378596562,-0.526721855,-0.198228901,0.428969719
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493024819,2.271138678,5.785004738,2.584742847,4.741314847,6.636141592,3.555693652,-0.172311074,0.328285302,0.290348679,2.373342146,7.93380358,1.730121095,6.422443743,5.467866401,7.334536302,4.037844809,9.86092234,11.06464493,3.950368744,8.343750235,4.593010126,17.13123076,9.088683859,-1.391842888,1.743691786,4.309606629,-4.854847031,2.445692768,2.519499676
